ID,entidad,tipo,link
1423747872,tabasco,casa,https://casa.metroscubicos.com/MLM-1423747872-casa-en-venta-en-desarrollo-san-angel-promocion-obra-nueva-facilidades-de-pago-_JM
1423696758,tabasco,venta,https://casa.metroscubicos.com/MLM-1423696758-venta-de-casa-nueva-en-colonia-libertad-a-3-minutos-de-tabasco-2000-_JM
1424176251,tabasco,casa,https://casa.metroscubicos.com/MLM-1424176251-casa-en-venta-en-residencial-las-hadas-_JM
1423690954,tabasco,casa,https://casa.metroscubicos.com/MLM-1423690954-casa-en-condominio-en-venta-en-parrilla-centro-tabasco-_JM
1423722482,tabasco,casa,https://casa.metroscubicos.com/MLM-1423722482-casa-en-venta-en-residencial-lotus-_JM
1423741624,tabasco,casa,https://casa.metroscubicos.com/MLM-1423741624-casa-en-venta-en-tamulte-_JM
1424189128,tabasco,residencial,https://casa.metroscubicos.com/MLM-1424189128-residencial-casa-en-venta-_JM
1424166563,tabasco,casa,https://casa.metroscubicos.com/MLM-1424166563-casa-en-venta-en-el-cedro-_JM
1422825804,tabasco,casa,https://casa.metroscubicos.com/MLM-1422825804-casa-residencial-en-venta-_JM
1423754481,tabasco,casa,https://casa.metroscubicos.com/MLM-1423754481-casa-en-venta-en-residencial-mandala-modelo-crepusculo-_JM
1424203130,tabasco,auto,https://casa.metroscubicos.com/MLM-1424203130-auto-hotel-en-venta-_JM
1424668140,tabasco,casa,https://casa.metroscubicos.com/MLM-1424668140-casa-anacleto-canabal-_JM
1424285969,tabasco,casa,https://casa.metroscubicos.com/MLM-1424285969-casa-en-venta-bosques-de-villahermosa-_JM
1423722456,tabasco,casa,https://casa.metroscubicos.com/MLM-1423722456-casa-en-venta-en-residencial-mandala-modelo-amanecer-_JM
1426662570,tabasco,casa,https://casa.metroscubicos.com/MLM-1426662570-casa-en-venta-recamara-en-planta-baja-col-miguel-hidalgo-por-periferico-perforadora-mexico-_JM
1424224959,tabasco,casa,https://casa.metroscubicos.com/MLM-1424224959-casa-en-venta-de-remate-bancario-en-villahermosa-tab-_JM
1424224945,tabasco,casa,https://casa.metroscubicos.com/MLM-1424224945-casa-en-venta-en-priv-la-toscana-_JM
1424609424,tabasco,casa,https://casa.metroscubicos.com/MLM-1424609424-casa-rancho-o-rancheria-medellin-y-pigua-_JM
1424668175,tabasco,casa,https://casa.metroscubicos.com/MLM-1424668175-casa-fraccionamiento-el-country-_JM
1422733759,tabasco,casa,https://casa.metroscubicos.com/MLM-1422733759-casa-en-venta-en-loma-bonita-_JM
1424714267,tabasco,casa,https://casa.metroscubicos.com/MLM-1424714267-casa-rancho-o-rancheria-ixtacomitan-_JM
1424733895,tabasco,casa,https://casa.metroscubicos.com/MLM-1424733895-casa-rancho-o-rancheria-boqueron-_JM
1423600298,tabasco,asr,https://casa.metroscubicos.com/MLM-1423600298-asr-remate-bancario-venta-de-casa-en-villahermosa-tabasco-col-blancas-mariposas-_JM
1425960966,tabasco,casa,https://casa.metroscubicos.com/MLM-1425960966-casa-sola-en-venta-miguel-hidalgo-_JM
1423439690,tabasco,casa,https://casa.metroscubicos.com/MLM-1423439690-casa-en-venta-en-los-mangos-21-nacajuca-tabasco-_JM
1422916563,tabasco,casa,https://casa.metroscubicos.com/MLM-1422916563-casa-de-2-planta-col-atasta-villahermosa-_JM
1338798102,tabasco,mp,https://casa.metroscubicos.com/MLM-1338798102-mp-casa-venta-remate-bancario-villhermosablancas-mariposas-_JM
805507552,tabasco,estrena,https://casa.metroscubicos.com/MLM-805507552-estrena-casa-en-fracc-kedros-villahermosa-_JM
805503940,tabasco,estrena,https://casa.metroscubicos.com/MLM-805503940-estrena-casa-en-residencial-altozano-valle-5-villahermosa-tab-_JM
805503919,tabasco,casa,https://casa.metroscubicos.com/MLM-805503919-casa-en-venta-fraccionamiento-kedros-_JM
1320605883,tabasco,casa,https://casa.metroscubicos.com/MLM-1320605883-casa-de-3-recamaras-en-preventa-en-jardines-del-campestre-_JM
805501490,tabasco,casa,https://casa.metroscubicos.com/MLM-805501490-casa-nueva-modelo-teca-valle-7-en-altozano-villahermosa-_JM
805501454,tabasco,casa,https://casa.metroscubicos.com/MLM-805501454-casa-en-venta-fracc-kedros-villahermosa-_JM
805503812,tabasco,casa,https://casa.metroscubicos.com/MLM-805503812-casa-en-venta-residencial-cumbres-ixtacomitan-villahermosa-_JM
805503920,tabasco,casa,https://casa.metroscubicos.com/MLM-805503920-casa-en-venta-modelo-ceiba-jardines-del-country-_JM
1310988387,tabasco,estrena,https://casa.metroscubicos.com/MLM-1310988387-estrena-casa-en-residencial-altozano-valle-5-villahermosa-tab-_JM
1405547431,tabasco,casa,https://casa.metroscubicos.com/MLM-1405547431-casa-en-centro-tabasco-en-remate-bancario-sdc-_JM
812316613,tabasco,casa,https://casa.metroscubicos.com/MLM-812316613-casa-tabasco-_JM
963539975,tabasco,casa,https://casa.metroscubicos.com/MLM-963539975-casa-en-preventa-en-residencial-palmarena-by-las-hadas-_JM
